"data_id","type","date","longitude","latitude","country","ISO","ID_0","ID_1","FOI","R0_1","R0_2","R0_3","altitude","DayTemp_const_term","EVI_const_term","MIR_const_term","NightTemp_const_term","RFE_const_term","DayTemp_Re0","EVI_Re0","MIR_Re0","NightTemp_Re0","RFE_Re0","DayTemp_Im0","EVI_Im0","MIR_Im0","NightTemp_Im0","RFE_Im0","DayTemp_Re1","EVI_Re1","MIR_Re1","NightTemp_Re1","RFE_Re1","DayTemp_Im1","EVI_Im1","MIR_Im1","NightTemp_Im1","RFE_Im1","travel_time","TSI","aedes_gen","population","Shape_Area","log_pop_den"
86,"serology","1994",-43.709,-22.611,"Brazil","BRA",33,19,0.013267407,1.95790463110425,1.4980643168365,1.82694080984028,120.46903011379,16411.8358850455,155.421183324104,67.433813528292,9634.55438525169,1132.84976182201,841.395695278896,9.68093164597078,1.99262103428242,665.448499725731,550.906900997271,-260.815310455232,7.39851276978541,-3.76286630501091,271.418087917042,48.8159647478493,-211.960037184882,1.268655939853,-1.28535698926518,-24.8407220888255,86.64641253872,348.873854424922,-2.8807068244492,0.669903166601118,172.534859673818,2.72849900564806,24.3736107821294,67650.1875024344,16.944956972681,10936850,43897.7174792614,5.52203648578531
87,"caseReport","1995_2012",-36.7819505,-9.5713058,"Brazil","BRA",33,2,0.029525804,3.83569489570337,2.25159632380093,2.88251013795396,157.793622330281,16738.3048138547,175.908736845679,80.0447869935522,10017.1690287667,380.292964261427,1608.16879567885,-22.7744435099129,10.9795373803286,629.615274924453,21.9275064591227,139.10778162919,0.726201380161491,0.0979446458384822,315.788252126674,226.857575253231,-164.543977068157,-0.182992206938431,-1.094648198805,-172.397875263354,-83.9270120495671,-79.7424844579345,-0.165215758329416,0.490199259786609,-123.496433368205,-20.6132491745946,66.7061291286121,83896.0707418714,23.00694429531,1955730,27935.0562691404,4.26281905395045
88,"caseReport","1995_2012",-36.954107,-5.4025803,"Brazil","BRA",33,20,0.055083679,7.2680449645963,3.67360131742305,4.83660987914043,108.175573145941,17876.8647866542,147.756149967141,96.876362613404,10932.2612100471,733.518325989284,931.641972384687,-11.7379788548749,8.0012555800561,389.551807242173,-98.259439420531,-571.739807985937,15.5060817640962,-7.1131294276248,22.3250471934657,442.263341942935,-149.45400832068,-1.01763409562949,-0.601584600001145,-135.265222557503,-99.3981128216043,32.4445724379639,-0.085779602175477,0.657246541761194,-25.7858210637667,-43.9012957650755,52.2283001607792,84660.0625360905,23.233601760941,2289382,53598.871039949,3.77765126900485
89,"caseReport","1995_2012",-51.2176986,-30.0346316,"Brazil","BRA",33,21,0.004695102,1.23996796501552,1.16315478983086,1.39836066397921,235.640740243806,14105.9210673106,177.971917434684,59.7418837468763,6900.86625770619,2588.0198644241,1881.64921477598,15.0663142653724,2.61889086689481,1390.44658626102,105.936346146071,-101.057418445159,4.48989827955572,-1.86187086116099,294.253304448726,-365.982754524907,-231.006448187106,1.45344166921946,-0.131846118499384,-87.1905165058756,-227.33779869696,-46.6888146282424,3.55184279298323,-1.45083627595172,219.237273790309,18.3569549245853,37.6120982822754,30701.8726836902,19.5616198332394,7751230,272351.438841582,3.38304687775093
90,"caseReport","1995_2012",-63.580611,-11.5057341,"Brazil","BRA",33,22,0.034574108,4.48771649560115,2.51266587137806,3.24557862952875,193.622859938926,15620.1679271166,209.062662472258,63.189453682014,10592.1421578345,3088.89587857465,-757.76678567867,13.633118736579,-1.79155882172734,138.180328919542,1400.3596106884,-893.169249347455,8.42072895272105,-5.40544177265825,-95.2146538482315,174.753123907706,-125.886219734951,-2.08714883063859,-0.152384911714698,-141.486379898893,-274.760563140444,395.344042647082,-7.2997591062066,3.40235757765627,-35.4260562287184,-8.34507473941782,199.795786257194,76253.953288936,24.1598113887411,1289566,237854.780430401,1.8596755062767
91,"caseReport","1995_2012",-62.0750998,2.7375971,"Brazil","BRA",33,23,0.003130106,1.14394985572756,1.10713890729388,1.34255348236373,159.052598326351,15513.6536870033,188.497679813805,63.0443828222847,10870.0799889538,2495.44614129593,413.544857943869,-1.25392688805992,3.19812819922551,118.870557186734,-727.18220115675,-211.460800550347,-3.10989325179643,1.78247847917026,-174.390703905488,225.284899255427,-470.336992406226,-0.143667959996525,-2.62050678711928,-205.247857973509,-27.3071071550146,217.94878584138,0.178820393886446,1.27892161797494,8.21448743092371,-426.35630185142,549.975637557898,81423.0861889905,24.5229474608618,484331,225896.884156454,1.14550725178082
92,"serology","1998",-47.063,-22.907,"Brazil","BRA",33,24,0.001967349,1.08208790081783,1.06657366309753,1.30924106587675,672.762286239146,16374.3963497194,134.159404167124,75.5565689105289,8140.28688457428,1727.07353147501,825.204931004384,11.7398383230979,1.96559122695437,776.610033171854,717.347299900459,-561.836310320469,7.32590323189174,-4.14096814788436,232.463787361346,72.7545547055022,-359.003568448423,1.13675773912131,-1.08409461384433,-168.982167394021,141.663356948839,228.393064580206,-1.81085095990927,0.186992558838812,155.216946387991,129.616557384427,20.025045935748,32471.9428361271,20.4807462744138,30401614,248796.623045226,4.81376555063403
93,"caseReport","1995_2012",-46.6333094,-23.5505199,"Brazil","BRA",33,24,0.019752318,2.65089486011268,1.78128548779017,2.22285250409098,672.762286239146,16374.3963497194,134.159404167124,75.5565689105289,8140.28688457428,1727.07353147501,825.204931004384,11.7398383230979,1.96559122695437,776.610033171854,717.347299900459,-561.836310320469,7.32590323189174,-4.14096814788436,232.463787361346,72.7545547055022,-359.003568448423,1.13675773912131,-1.08409461384433,-168.982167394021,141.663356948839,228.393064580206,-1.81085095990927,0.186992558838812,155.216946387991,129.616557384427,20.025045935748,32471.9428361271,20.4807462744138,30401614,248796.623045226,4.81376555063403
94,"caseReport","1995_2012",-50.2188556,-27.2423392,"Brazil","BRA",33,25,0.014600992,2.09205286079069,1.55428639388815,1.90480447954321,321.695548637036,13457.8257901855,196.081454065132,51.0735353108352,6850.26150242479,2331.20973819764,1254.90700143006,14.7665504191393,1.68410342277012,976.79996757717,157.217832896949,-90.2290558359565,5.93277169607091,-2.03750104346865,312.131817663045,-192.455114201884,-223.027721894707,2.16016129884755,-0.40396401894592,-111.077901711304,-159.486885547395,79.2615088626395,0.435371989645221,-0.256618438323125,188.531127595796,44.9577111190801,48.1640957843574,32994.6053625143,19.1812399489723,4385331,99037.3818098723,3.81285556264464
95,"caseReport","1995_2012",-37.3856581,-10.5740934,"Brazil","BRA",33,26,0.056182791,7.42040627721943,3.7395243824797,4.92612425991515,98.8673710778806,16486.5350489066,179.870948421471,78.2127584112023,10116.3423513182,373.699171242459,1485.24176890449,-20.4587348422508,10.4045742014003,642.987645816233,32.6173608721998,220.212967481244,-1.6979972120768,0.890232374766294,329.390223187483,185.924603829821,-84.0640219184041,-0.0569602826514989,-1.01216033525221,-149.17266505399,-99.4487573886764,-10.8507116354187,-1.42603095203568,0.798720983596043,-123.027527254993,-40.2873990902931,48.7099195364693,86450.9900921428,23.0449920765264,1446125,22166.2373839541,4.19328428741741
96,"caseReport","1995_2012",-48.2982474,-10.17528,"Brazil","BRA",33,27,0.045465307,5.94596403975647,3.11140216324653,4.07009013280525,275.99139090641,17260.1156232062,177.138219797339,68.6087843317812,10738.1902685751,2536.02510343299,-794.222658383245,16.6957206217484,-3.48060440979406,204.361968749441,1326.91448096299,-1242.37427571431,13.0312912054362,-8.35576133093345,-43.0742313632766,366.620737958775,-210.20458127645,0.338637724250909,-1.55778296292497,-174.053537160493,-133.104109471876,398.948109743263,-4.10736419458114,2.88179993938914,-87.8773401682722,3.09744710168221,140.250132288139,77953.2678048338,24.125006615222,1146346,279375.047161039,1.62987782855977
97,"caseReport","1995_2012",-41.7007272,-12.579738,"Brazil","BRA",33,5,0.04964147,6.51717877628454,3.35208750150749,4.39899355166227,308.448963765058,17072.2204264125,169.585324896502,81.0322204640872,9664.87419880443,534.288951728357,923.900993231374,1.78989108014534,2.95636946104802,580.875773257117,245.800069105274,-351.788650286712,7.63705553906065,-4.51922204221111,225.715588513229,89.6452776766488,-296.809982310884,3.02384535540883,-2.07587913638832,-168.66349829035,-31.9392326144731,85.8516414456569,-0.834824400537231,0.67586886405252,-47.29986026529,-45.4552028860633,79.7616585306556,76821.6884076386,20.5415924199797,9900554,566748.326443359,2.91609627672765
98,"caseReport","1995_2012",-39.3206241,-5.4983977,"Brazil","BRA",33,6,0.044892328,5.86800429524451,3.07882238465744,4.02547110537701,174.615947403946,17826.840239839,160.894305139384,94.8713989116453,11014.379836565,840.223668983375,511.51534112248,-5.78131445253672,4.95813859404143,211.91675644576,129.955585906794,-1359.41224253942,25.9633118933778,-11.7520495386894,-246.281643837199,591.565143319573,-29.3337295499651,-4.1114584818664,-0.221834182185912,-86.1430114246621,-250.447228782801,126.108871271984,-1.0381889608681,1.35804940687283,36.4673992414518,59.4176589691629,60.9913708034832,85003.3182035233,22.6238834740633,5691986,149797.495810206,3.66350706826189
99,"caseReport","1995_2012",-47.8644715,-15.7997654,"Brazil","BRA",33,7,0.002411934,1.10470239502155,1.08197747364604,1.3210151404769,1095.7412806737,17001.8799670051,124.482230457657,81.0051351635995,8403.02238542027,1543.24757974928,-108.925142379645,15.6029184584865,-0.937489104636887,439.193227028575,853.510736113706,-818.498475906686,10.1220461450808,-6.1033606198156,40.2202477672202,-2.61654988007774,-347.559319894478,0.0389617646419799,-0.913742490116122,-269.433858698822,-57.0565017737603,412.518986076638,-3.46306054065172,2.34625550264205,-7.39249374333353,-57.9532055849438,13.8131256250957,51168.1676326481,21.8101246065566,1814217,5836.47700274676,5.74249380075217
100,"caseReport","1995_2012",-40.3088626,-19.1834229,"Brazil","BRA",33,8,0.01451203,2.08295323224855,1.55050256715799,1.89954539762666,167.460549042882,15708.1356959282,179.727409473569,63.8600175006138,9100.72143686573,985.638911237725,699.530553283671,7.87708245795645,1.4000912666702,545.715079150368,542.853240447731,-259.157245448296,11.0084948426057,-5.04772347391908,289.885995772486,0.401079710758547,-174.853093573903,1.91758276236115,-0.919942235600667,-33.7256724450367,53.2501487668815,183.352639762372,-3.07625398309909,0.909784720272579,109.668823911198,-142.915163330179,56.6334690919384,75443.5340524796,20.179405710318,2048911,43991.9415861422,3.86230087712667
101,"caseReport","1995_2012",-49.8362237,-15.8270369,"Brazil","BRA",33,9,0.006887772,1.39555074971308,1.24434521796934,1.49198400443662,769.044922899771,17551.9401680482,154.923181163969,79.1973659139608,9000.26572135768,1945.43505745323,-345.778243291621,22.2694355473782,-3.61804779702124,569.399048139833,1078.19248576071,-1062.73993439042,15.5455124526325,-8.28895266995327,-40.0884628709804,112.134490213629,-452.028008733639,1.76351906676751,-1.58516735331383,-259.668419160481,-52.0573858013318,361.197196635363,-3.55572415225864,2.60289908592912,-32.8060144211691,27.2759109583788,68.1248564453675,69537.4371821971,22.9297112600256,4543696,342310.61544934,2.65841204859971
102,"serology","2006",11.516976,3.862676,"Cameroon","CMR",41,2,0.001494035,1.03914589785756,1.03410571214007,1.28969552252315,681.298630138602,14372.5229831613,169.375079200521,83.3660371556145,9397.59795548901,2525.14151386476,627.20435015805,-5.87368406526224,-3.22214665367249,93.3551472771259,-322.528310682065,419.81696238178,0.37534712963272,-1.50357188680576,104.558775980761,113.046005638536,-97.4709127317065,-9.81043292693218,1.21691406036009,-38.5688249040061,-966.772476156935,124.601738137574,-12.4791659906115,5.34028897075677,-129.708189959014,-495.149982767715,63.9347133408334,82105.382927283,22.3703800728277,3391657,69255.5076082171,3.91148488965005
103,"serology","2006",9.700263,4.048061,"Cameroon","CMR",41,5,0.009033245,1.33348790394513,1.21203437758336,1.46315727174174,87.5404851229367,13777.6803958872,138.308205470537,82.3496994752789,9583.91508110186,3261.91516792023,519.688665916656,-0.336068341864741,-3.76740429263608,504.516140647284,-575.802657458921,289.508801336772,2.94098896612773,-0.526934520028436,266.932003996833,81.3345033152404,-45.8292703340572,-9.31951987600512,1.1343557004106,53.4072102037155,-1180.84167511852,-122.46832492444,-10.5799717845378,4.6199877671415,-315.783190881449,-446.426501465899,31.4203079266163,88585.2952955325,23.8771821083531,2324854,20260.8425513693,4.75139956815659
104,"serology","2006",13.398213,9.302217,"Cameroon","CMR",41,7,0.002476331,1.06970132906739,1.05674940235501,1.30440671862157,342.63128996643,19146.9449418971,139.661748164486,103.113784137747,9990.09046589662,2426.00448907317,1300.49781787078,-25.6352325219107,7.4516877011806,-675.559030262315,-1453.90467418551,1774.07338326684,-23.633575242701,20.0567316319968,72.3474764753645,-518.70011351938,-376.576010593159,-0.256961906549966,-1.35106247888463,-423.462236916489,23.291532705783,-289.878557218398,4.33314374313436,-1.75408399543673,-122.623746292281,230.153624573601,135.842550990212,62773.1849852053,24.5532458485453,1919267,66782.6663466936,3.39245929148099
105,"caseReport","2007_2012",-71.5723953,5.7589269,"Colombia","COL",53,10,0.03004445,3.74091998297403,2.22692178943188,2.84569506510837,316.016662167607,15808.6340800207,207.37055570735,61.255544656487,10252.6621493022,2640.25032099809,760.252029290049,-12.1385452820719,5.88358584474823,171.618674577177,-852.374639660575,419.391004995911,-7.85388325040209,6.15058108313831,-20.5649627624533,-20.7235690179767,-131.139434219164,-1.01382089985401,-1.37972622371403,-178.393740600293,-489.678832728895,516.155007607714,-9.00265253883203,4.42513118812889,-20.3076375242665,-482.843039227883,344.259970154164,82491.9616993142,22.4683892194719,255609,44917.3538617093,1.9007112298318
106,"caseReport","2007_2012",-76.8259652,2.7049813,"Colombia","COL",53,11,0.022379989,2.85803838525563,1.86979555571955,2.3470413770304,1552.77322011954,13257.3725158591,206.608595968296,57.8871994931366,6145.14481831598,1288.80271810322,-135.151529328574,-1.64148875892996,0.5538211637738,-89.9117972503496,85.1423605079701,-235.243874421926,4.90810939798691,-1.40940103713679,30.0134110667114,101.862312461948,-236.524979277027,2.97649134918259,-2.19670289232192,72.1148268929687,-235.017357003972,332.551624901707,-1.28442057222411,1.43021573251504,159.595623232113,-213.179007495638,154.690631981666,43259.6540880868,19.733223468466,861968,29359.5895303153,3.41309280184229
107,"caseReport","2007_2012",-73.6536209,9.3372948,"Colombia","COL",53,12,0.033299607,4.13115290491215,2.38611917368605,3.06653752682499,182.417142132623,17176.6800630424,218.754453491966,65.9367937784176,11281.716236104,3002.55496739547,437.28323053835,-17.7474000487812,4.17364575987798,-49.4757817623704,-999.076215132097,679.268145430792,-10.2472507338095,5.99178030391541,139.408747978097,-472.487668716507,153.244161169252,-4.01943005109244,-0.681875338016983,93.2750909613336,-544.427362142157,697.477235242099,-10.3594151048186,5.09040472687577,162.338384810161,-221.699911520383,97.8397968265971,72633.6417113243,24.3261597490717,623073,23063.1623942499,3.332773616182
108,"caseReport","2007_2012",-76.8259652,5.2528033,"Colombia","COL",53,13,0.006645929,1.36391655834987,1.22834957354472,1.47351731878157,175.797631892985,12843.7829124358,216.935439860515,50.2424964989317,8960.31376531874,6499.39748490457,-84.0377368098233,-9.38335958300658,3.34853157747199,-199.559132960613,-1200.39570055487,124.866908199531,-2.91565428366185,1.45096169345242,191.749823552721,-3.01859127191071,-103.402747717988,-1.58591007281845,-0.329046493133016,-97.6096786210623,-509.799666987273,138.110257624499,0.378667434821422,1.51277228894725,98.6669968351038,-447.654280214802,525.091393671792,87167.7177708067,23.0408565153908,279886,45528.1538094951,1.96676779084311
109,"caseReport","2007_2012",-74.0300122,5.026003,"Colombia","COL",53,14,0.026771683,3.35674620077497,2.07125062755289,2.62884446366837,2463.66942641075,13058.2008853313,115.752894788316,80.3335557412493,3350.5191258961,1178.64456222727,360.994624873416,0.411482253933475,-1.08538855726081,313.841499959409,-251.361082866576,102.07239324866,-0.494657673520118,0.609820492947237,41.1870870384926,29.8482715949304,-133.712574900292,2.19619548783724,-2.94214580080984,154.473105111574,-172.469355640528,306.300948524023,-1.36299810559737,2.11242000901856,142.181155022391,-233.76388201342,22.5181174895066,6161.98319471202,18.9292701862572,7280506,24611.4155820654,5.69312001402006
110,"caseReport","2007_2012",-72.331113,2.043924,"Colombia","COL",53,16,0.003795399,1.1771922463977,1.12710656128906,1.36179312038815,213.655614101227,14229.5721245649,241.20770203663,43.4674693471037,10386.6998984754,3350.46142125705,544.644990154391,-0.460119096633119,-0.192617980723687,152.710427193344,-592.768555658814,1.33725996858821,-3.53251230698922,1.53402483808896,-0.135251291241906,90.0562513725112,-122.100708702782,-2.15656449159714,-0.597419960584437,-177.873464419916,-600.622963808839,376.020378981422,-1.39924429799632,0.704900959691126,-0.404416976469994,-391.944287495288,1360.71860975254,81252.7259361219,23.9820680746852,114061,55964.9044172312,1.11122601692949
111,"caseReport","2007_2012",-75.5276699,2.5359349,"Colombia","COL",53,17,0.039043945,4.83465098402372,2.67678071197043,3.46747488007287,1071.40237722207,14680.7346210126,201.141993032122,63.1403584230708,7797.74102147231,1745.44178193827,-24.1912352069164,2.83938839447464,-1.04574736622216,64.6296118033089,-26.3806025917916,-212.754081636717,2.904479816482,-1.14118888075708,-22.0764739722614,146.784880734629,-215.289401293438,2.70254091561767,-1.93986057384414,-67.7618585814615,-348.368313513762,435.527973749862,-5.03305865115971,2.88188840516061,108.824667159401,-328.630550300673,147.944601275702,62420.9232435044,18.7423843566001,674653,20437.3740016069,3.52667658806624
112,"caseReport","2007_2012",-72.5204827,11.3547743,"Colombia","COL",53,18,0.037329031,4.62295791426058,2.58877532404282,3.34637210535452,89.854606584675,17551.2692069985,170.870691111325,79.1019372350154,11476.2238689636,1928.19958781767,-335.235419572382,-4.227750820753,-1.36965487598434,-171.61742637975,-501.35584070249,550.61009909085,-15.4941572492082,6.79325667081587,-12.1047832354357,-703.467584013372,-41.7149129396774,0.0967679422925331,-0.899588903183296,56.9526639260257,-589.445590216027,545.402185258993,-9.1353738575566,4.08593352712045,98.5270564534061,-244.00703820581,75.7732069634004,76968.0689305828,16.3896672249056,628763,21142.628738443,3.42553584405388
113,"caseReport","2007_2012",-74.4056612,10.4113014,"Colombia","COL",53,19,0.029953101,3.73007691790608,2.22251565201339,2.8395695024255,49.2465463705646,16541.8865409964,198.015550520197,62.8607809801392,11767.0434312812,2981.85835653343,264.001514593884,-13.8511197642747,2.50137152016835,-44.4115644004192,-1144.54291767947,657.380578588596,-15.005380225713,6.02787936037734,92.7323252082949,-659.710058906114,89.6341702396367,-2.69340256883828,-1.39820262738501,97.0817378248907,-316.725918994407,502.261237772041,-7.46746475822055,3.61764895620722,102.314305264224,-139.998366203757,75.0069727656556,75807.0287885773,22.458730493775,720112,21682.7271239138,3.53255659830327
114,"caseReport","2007_2012",-75.3412179,7.1986064,"Colombia","COL",53,2,0.017801604,2.36591754484587,1.66957108464854,2.06649048069388,1340.91479289913,14168.6032361028,179.328656032511,58.2311327773941,6055.76738306285,3923.75979938056,9.11514476054287,-4.93490939253587,0.783009597463749,358.135836501467,-1202.54563591332,122.167656956933,-2.14117031424741,1.35781074942522,165.78260944895,-299.13736930937,-4.18142276698738,0.932619832667347,-1.73682103353896,221.723612564319,-504.311291092792,268.470665993815,-0.107192288789968,1.47622201601968,258.314842401665,-228.967162545049,87.1750723861232,55175.1600149479,21.5617185734556,4246747,63575.7544842815,4.21653588646209
115,"caseReport","2007_2012",-73.087749,3.2719904,"Colombia","COL",53,20,0.032238911,4.00321664663237,2.33378459062527,2.9940398474925,441.222151446651,15118.3989404113,210.633188922092,60.0833126717031,9240.04063718528,3111.97861854301,567.415997337097,-5.29256612716742,1.99448458108857,448.702639643224,-612.03732825486,126.181953483153,-4.57152804681008,2.60198152267016,17.2017765364331,17.2615236046689,-73.5600756658479,-1.64306125219479,-0.839786141088064,-297.614263474951,-713.616658640829,459.451658127883,-5.24197062285249,2.905947768242,15.0155260529022,-658.002581962874,268.19265595742,82083.4000235296,21.0534769199741,594995,85908.035042618,2.07014254576682
116,"caseReport","2007_2012",-77.35794,1.289151,"Colombia","COL",53,21,0.021549025,2.76633883826147,1.83268966196144,2.29503704541738,1892.37206809205,11677.1995553724,198.624008614534,66.1721886054669,3841.3603521422,1769.02631758975,63.2518447817893,-2.37606721364141,0.528646579554535,-121.741021301441,-32.4224339859329,-217.985284547422,5.83782584543223,-2.53316475636717,-75.2592581654533,301.577457819248,-349.859020908555,3.52709041070964,-2.18646658161989,91.7268635008782,-342.753467078051,189.241837206281,-1.69513934385389,1.74011414389931,82.8357407675024,-193.221449801298,234.405917992531,31087.5994697222,14.42616341617,1149209,32167.2183727283,3.60348745361868
117,"caseReport","2007_2012",-72.8988069,7.9462831,"Colombia","COL",53,22,0.051520987,6.40399176105497,3.34449629298579,4.37962573468084,825.030593504318,15336.5448414859,178.476591390643,65.7092995680132,8718.28985191423,1702.83848449612,-231.544441258792,-1.88628371845911,0.130768971236844,-108.716409607927,-481.853745871154,-8.91026661946331,-3.38767895675195,1.76091591587614,82.8614408931651,-349.87796980304,-115.687577266093,0.592544757712341,-1.51112084434099,-73.3841944878068,-347.687670438592,315.7951386687,-5.80121448937545,2.27970126100191,53.0646737373055,-165.26215740992,77.617378447157,64870.8988559369,20.96915601851,869008,22953.2829106846,3.65996175433573
118,"caseReport","2007_2012",-75.5276699,0.4359506,"Colombia","COL",53,23,0.010309026,1.65257760789425,1.36551935688511,1.64822644918211,744.905130145935,12860.9542063243,233.060563459341,50.657207088964,7913.71770240718,3755.61905024082,239.406390532839,3.15774097514616,-0.839254067220098,326.953184646492,315.086344043275,-192.834487175407,-7.28002854814604,2.22922114161724,-95.5728839971246,228.66496142435,-276.805793844885,-2.09309581719702,0.248116684202588,-233.302762547852,-658.595669102936,159.591981140102,-1.0493889991836,1.14524711004864,60.4515982731482,-421.652420902416,805.438374443867,71091.6674492939,19.4135823598704,207421,24196.9157182119,2.25886392362367
119,"caseReport","2007_2012",-75.667356,4.4610191,"Colombia","COL",53,24,0.025422932,3.20130043818265,2.00844671312813,2.54111730242482,1458.49998845742,13716.2564300097,222.809238034838,66.2652360143744,7141.71989252608,1328.99584128702,-87.8543208953304,-3.17775785997317,0.811634466329005,-12.008801073399,-44.1076033200807,-78.2498070780083,-3.6238394328426,1.5286446422303,80.9707950023572,86.682395490444,-147.607379699944,1.29601600202709,-1.76597376653987,53.8850172864389,-275.419446595069,364.633878649057,1.77258046825971,0.691002914569295,122.319284504974,-245.775088413563,22.1470353632314,41805.0876286677,22.6036818250608,389861,1742.08863057619,5.41516404206545
120,"caseReport","2007_2012",-75.9927652,5.3158475,"Colombia","COL",53,25,0.027065635,3.39086383560776,2.08504502111506,2.64809525763754,1469.06164192155,13679.6988090194,207.051410338709,65.188005277004,7485.54402614463,1694.777080813,98.5451279947772,-1.18603946666103,0.940780897607131,-92.7269547802598,-41.903394322642,-3.09233305779674,-1.53733165437668,0.379194049712477,139.764685623904,99.8670719152747,-111.386539145395,0.549958173649851,-1.71802240781544,-16.8808168855986,-321.967203452296,245.660330840392,1.55952928345206,1.24017988021881,78.6321424072148,-246.030581477074,29.0088440301845,46649.3153777273,21.7676751514205,665586,4065.09359751611,5.10432005296609
121,"caseReport","2007_2012",-73.6536209,6.6437076,"Colombia","COL",53,27,0.030587844,3.80555026462941,2.25320250973848,2.88221648838171,912.803002557256,14670.2909998819,204.401626011773,60.8277217247947,8561.928975954,2135.71239594345,84.0680269615423,-3.94597645617652,0.783777695589703,-31.680981664591,-499.361199853913,99.2746743160535,-1.3106857956897,0.936588094433814,104.55283490666,-76.0011843801973,-19.4411563742475,-1.64958682831347,-1.82650217431227,104.590058026709,-462.639549817721,301.293554692862,-0.536635536900998,1.8042307076742,122.024625402477,-138.814017934072,70.2459543736773,73045.1455956455,23.1492996453186,1363571,30482.4149996232,3.82282094842579
122,"serology","",-73.6536209,6.6437076,"Colombia","COL",53,27,0.02927219,3.64945744477158,2.18978113051032,2.79403835728109,912.803002557256,14670.2909998819,204.401626011773,60.8277217247947,8561.928975954,2135.71239594345,84.0680269615423,-3.94597645617652,0.783777695589703,-31.680981664591,-499.361199853913,99.2746743160535,-1.3106857956897,0.936588094433814,104.55283490666,-76.0011843801973,-19.4411563742475,-1.64958682831347,-1.82650217431227,104.590058026709,-462.639549817721,301.293554692862,-0.536635536900998,1.8042307076742,122.024625402477,-138.814017934072,70.2459543736773,73045.1455956455,23.1492996453186,1363571,30482.4149996232,3.82282094842579
123,"caseReport","2007_2012",-74.723283,8.813977,"Colombia","COL",53,28,0.049575755,6.15673712297382,3.23752470363797,4.23417395463445,122.607037215063,16378.0112030344,220.810564560185,67.2255236071312,11144.713243115,3743.39236450303,437.866768475424,-20.0133517453057,4.38647419934254,-59.3341198985808,-1766.80504360707,672.075737809278,-16.4092280498914,7.61818030410805,22.9028876355283,-604.336995418215,206.460975360347,0.0282974033471338,-2.47964263489613,59.2185000237806,87.9959725909424,634.588415732439,-7.90218698012843,4.45875066761568,54.3757619066918,-93.8706477898356,67.2578749638092,80835.5980538968,23.8894804845332,649092,10876.7573225983,4.10556433970739
124,"caseReport","2007_2012",-75.1545381,4.0925168,"Colombia","COL",53,29,0.035560039,4.40600150986682,2.49907415733309,3.22268112616024,1104.72891667578,14261.3153161342,206.09338954926,61.2092243487273,8055.36368278155,1914.75976068461,-122.634953013947,-2.28483333196884,0.861069455001543,37.9812313749297,-115.798922033304,-205.289010774706,0.944275317943995,-0.54271525058228,35.4272966957627,194.077754176491,-102.385584547962,2.55462884421634,-1.97581732443245,49.8788907467971,-536.813457704064,434.796408486338,-3.04500610752127,2.0392193541718,146.692805481269,-400.401300745873,134.003672556065,66294.017249897,17.4124504573064,951368,23565.2272664885,3.72259677922973
125,"caseReport","2007_2012",-70.710457,7.076172,"Colombia","COL",53,3,0.024234788,3.06596597373849,1.95379947767364,2.46468355184435,298.850349532078,15303.5551803473,210.665580115007,57.8300840156725,10284.6871393977,2466.15231192919,536.975532096742,-6.60656973200209,4.33628946938291,-12.3982744382072,-955.646545501184,479.91646756806,-6.93518570020876,6.41767766022441,-86.0989831302593,-187.797495660164,-245.633777825167,-0.0305395955757018,-2.14238393598246,-149.208718207554,-312.014237834029,419.668504953918,-7.39864639277196,3.94892267627388,-81.9622460837026,-352.927066552599,580.284903765385,80976.7005017477,22.8346779043109,177380,25504.1478961298,2.0737940145819
126,"caseReport","2007_2012",-76.6412712,3.8008893,"Colombia","COL",53,30,0.032256955,4.00538706517856,2.33467121973974,2.99526889534639,983.76392826265,16201.5237235036,174.358830203994,67.5276067492907,9016.28338410966,1395.22820544736,-169.003264207665,-0.918824968434963,0.161973459391,-99.4853534000849,-32.6407201023003,-132.844893045885,1.96343192571842,-0.588537233115181,98.8612869940585,81.406679605358,-135.647198513784,0.35477349301709,-1.13703615464157,-18.4018884491031,-263.914306928507,417.923444833343,-2.62493390077063,1.72285617659856,61.0884457885101,-182.909148521498,42.7700466879148,76937.8228449364,21.2230730819519,2587383,22148.8655947552,4.7691398418925
127,"caseReport","2007_2012",-69.2877535,4.4234452,"Colombia","COL",53,32,0.003661819,1.16941570292797,1.1224826585088,1.35729850548934,126.247810056742,15444.8237097857,190.031605871227,52.026998303829,10906.7318411213,4046.99303724429,713.291413304395,-4.15630165203936,1.57450008040688,155.407617292229,-1198.18588852862,328.013472959389,-4.10137064839524,3.86556295954061,28.2548456160283,-226.832175692196,-165.339578851468,-1.21585967095539,-1.23316660945641,-166.463838983457,-402.659195382162,501.281745199557,-2.72497716023998,1.68153403373358,11.2908471531749,-521.341198188775,1624.28784577995,81058.0653278596,24.4199737352079,114729,101414.046961739,0.756728831185626
